date,Item Name,Quantity,day,month,year,Product Price,cloud_cover,sunshine,global_radiation,max_temp,mean_temp,min_temp,precipitation,pressure,snow_depth,isPaidTimeOff
2015-09-01,Onion Bhaji,1,1,9,1,3.95,7.0,3.1,124.0,19.0,16.3,13.4,0.2,101780.0,0.0,
2015-09-08,Onion Bhaji,3,8,9,8,3.95,7.0,1.4,89.0,19.7,13.3,10.1,0.0,102810.0,0.0,
2015-09-09,Onion Bhaji,6,9,9,9,3.95,6.0,2.1,100.0,21.2,16.2,12.7,0.4,102280.0,0.0,
2015-09-29,Chicken Tikka,4,29,9,29,3.95,1.0,8.9,150.0,18.7,14.8,10.4,0.0,103480.0,0.0,
2015-09-29,Tandoori Chicken (1/4),1,29,9,29,4.95,1.0,8.9,150.0,18.7,14.8,10.4,0.0,103480.0,0.0,
2015-09-29,Tandoori Fish,1,29,9,29,5.95,1.0,8.9,150.0,18.7,14.8,10.4,0.0,103480.0,0.0,
2015-09-29,Vegetable Samosa,3,29,9,29,4.95,1.0,8.9,150.0,18.7,14.8,10.4,0.0,103480.0,0.0,
2015-09-30,Onion Bhaji,3,30,9,30,3.95,0.0,10.7,163.0,18.8,14.2,9.7,0.0,103280.0,0.0,
2015-09-30,Prawn Puree,1,30,9,30,4.95,0.0,10.7,163.0,18.8,14.2,9.7,0.0,103280.0,0.0,
2015-09-30,Royal Paneer,2,30,9,30,5.95,0.0,10.7,163.0,18.8,14.2,9.7,0.0,103280.0,0.0,
2015-09-30,Tandoori Chicken (1/4),2,30,9,30,4.95,0.0,10.7,163.0,18.8,14.2,9.7,0.0,103280.0,0.0,
2015-09-30,Tandoori Fish,6,30,9,30,5.95,0.0,10.7,163.0,18.8,14.2,9.7,0.0,103280.0,0.0,
2015-09-30,Vegetable Samosa,6,30,9,30,4.95,0.0,10.7,163.0,18.8,14.2,9.7,0.0,103280.0,0.0,
2015-10-01,Chicken Sylhet,1,1,10,1,9.95,1.0,10.6,160.0,19.0,14.1,9.3,0.0,103100.0,0.0,
2015-10-01,Lime Pickle,1,1,10,1,0.5,1.0,10.6,160.0,19.0,14.1,9.3,0.0,103100.0,0.0,
2015-10-01,Mint Sauce,1,1,10,1,0.5,1.0,10.6,160.0,19.0,14.1,9.3,0.0,103100.0,0.0,
2015-10-01,Onion Bhaji,2,1,10,1,3.95,1.0,10.6,160.0,19.0,14.1,9.3,0.0,103100.0,0.0,
2015-10-01,Onion Chutney,1,1,10,1,0.5,1.0,10.6,160.0,19.0,14.1,9.3,0.0,103100.0,0.0,
2015-10-01,Paratha,1,1,10,1,2.95,1.0,10.6,160.0,19.0,14.1,9.3,0.0,103100.0,0.0,
2015-10-01,Sheek Kehab,2,1,10,1,5.95,1.0,10.6,160.0,19.0,14.1,9.3,0.0,103100.0,0.0,
2015-10-01,Tandoori Chicken (1/4),3,1,10,1,4.95,1.0,10.6,160.0,19.0,14.1,9.3,0.0,103100.0,0.0,
2015-10-01,Tandoori Fish,3,1,10,1,5.95,1.0,10.6,160.0,19.0,14.1,9.3,0.0,103100.0,0.0,
2015-10-01,Vegetable Balti,1,1,10,1,9.95,1.0,10.6,160.0,19.0,14.1,9.3,0.0,103100.0,0.0,
2015-10-01,Vegetable Karahi,1,1,10,1,8.95,1.0,10.6,160.0,19.0,14.1,9.3,0.0,103100.0,0.0,
2015-10-01,Vegetable Samosa,4,1,10,1,4.95,1.0,10.6,160.0,19.0,14.1,9.3,0.0,103100.0,0.0,
2015-10-02,COBRA (330ML),1,2,10,2,3.95,0.0,10.5,158.0,16.7,13.8,8.6,0.0,102450.0,0.0,
2015-10-02,COBRA (660ML),1,2,10,2,5.95,0.0,10.5,158.0,16.7,13.8,8.6,0.0,102450.0,0.0,
2015-10-02,Cauliflower Bhajee,1,2,10,2,5.95,0.0,10.5,158.0,16.7,13.8,8.6,0.0,102450.0,0.0,
2015-10-02,Chicken Pakora,1,2,10,2,5.95,0.0,10.5,158.0,16.7,13.8,8.6,0.0,102450.0,0.0,
2015-10-02,Coke 1.5 ltr,1,2,10,2,2.95,0.0,10.5,158.0,16.7,13.8,8.6,0.0,102450.0,0.0,
2015-10-02,House Red wine 75cl,1,2,10,2,17.95,0.0,10.5,158.0,16.7,13.8,8.6,0.0,102450.0,0.0,
2015-10-02,Kurma,1,2,10,2,12.95,0.0,10.5,158.0,16.7,13.8,8.6,0.0,102450.0,0.0,
2015-10-02,Lamb Persian,1,2,10,2,10.95,0.0,10.5,158.0,16.7,13.8,8.6,0.0,102450.0,0.0,
2015-10-02,Lemon Rice,1,2,10,2,3.95,0.0,10.5,158.0,16.7,13.8,8.6,0.0,102450.0,0.0,
2015-10-02,Onion Bhaji,5,2,10,2,3.95,0.0,10.5,158.0,16.7,13.8,8.6,0.0,102450.0,0.0,
2015-10-02,Paratha,1,2,10,2,2.95,0.0,10.5,158.0,16.7,13.8,8.6,0.0,102450.0,0.0,
2015-10-02,Spicy Papadum,1,2,10,2,0.8,0.0,10.5,158.0,16.7,13.8,8.6,0.0,102450.0,0.0,
2015-10-02,Tandoori Chicken,1,2,10,2,8.95,0.0,10.5,158.0,16.7,13.8,8.6,0.0,102450.0,0.0,
2015-10-02,Tandoori Chicken (1/4),1,2,10,2,4.95,0.0,10.5,158.0,16.7,13.8,8.6,0.0,102450.0,0.0,
2015-10-02,Vegetable Samosa,2,2,10,2,4.95,0.0,10.5,158.0,16.7,13.8,8.6,0.0,102450.0,0.0,
2016-03-07,Aloo Chaat,2,7,3,7,4.95,5.0,6.7,129.0,9.4,4.0,0.1,0.0,100970.0,0.0,
2016-03-07,Bengal Salad,2,7,3,7,3.95,5.0,6.7,129.0,9.4,4.0,0.1,0.0,100970.0,0.0,
2016-03-07,Chicken Haryali,1,7,3,7,9.95,5.0,6.7,129.0,9.4,4.0,0.1,0.0,100970.0,0.0,
2016-03-07,Chicken Tikka,1,7,3,7,4.95,5.0,6.7,129.0,9.4,4.0,0.1,0.0,100970.0,0.0,
2016-03-07,Chicken Tikka (Main),1,7,3,7,8.95,5.0,6.7,129.0,9.4,4.0,0.1,0.0,100970.0,0.0,
2016-03-07,French Fries,1,7,3,7,3.95,5.0,6.7,129.0,9.4,4.0,0.1,0.0,100970.0,0.0,
2016-03-07,Green Salad,1,7,3,7,2.95,5.0,6.7,129.0,9.4,4.0,0.1,0.0,100970.0,0.0,
2016-03-07,Lamb Tikka (Main),1,7,3,7,8.95,5.0,6.7,129.0,9.4,4.0,0.1,0.0,100970.0,0.0,
2016-03-07,Meat Samosa,2,7,3,7,3.95,5.0,6.7,129.0,9.4,4.0,0.1,0.0,100970.0,0.0,
2016-03-07,Onion Bhajee,4,7,3,7,3.95,5.0,6.7,129.0,9.4,4.0,0.1,0.0,100970.0,0.0,
2016-03-07,Sheek Kebab (Main),1,7,3,7,8.95,5.0,6.7,129.0,9.4,4.0,0.1,0.0,100970.0,0.0,
2016-03-07,Vegetable Roll,2,7,3,7,4.95,5.0,6.7,129.0,9.4,4.0,0.1,0.0,100970.0,0.0,
2016-03-08,Bengal Salad,2,8,3,8,3.95,6.0,0.1,44.0,11.0,3.9,-1.6,12.6,101330.0,0.0,
2016-03-08,Chicken Haryali,1,8,3,8,9.95,6.0,0.1,44.0,11.0,3.9,-1.6,12.6,101330.0,0.0,
2016-03-08,Chicken Tikka (Main),1,8,3,8,8.95,6.0,0.1,44.0,11.0,3.9,-1.6,12.6,101330.0,0.0,
2016-03-08,French Fries,1,8,3,8,3.95,6.0,0.1,44.0,11.0,3.9,-1.6,12.6,101330.0,0.0,
2016-03-08,Green Salad,1,8,3,8,2.95,6.0,0.1,44.0,11.0,3.9,-1.6,12.6,101330.0,0.0,
2016-03-08,Onion Bhajee,3,8,3,8,3.95,6.0,0.1,44.0,11.0,3.9,-1.6,12.6,101330.0,0.0,
2016-03-08,Sheek Kebab (Main),1,8,3,8,8.95,6.0,0.1,44.0,11.0,3.9,-1.6,12.6,101330.0,0.0,
2016-03-09,Aloo Chaat,1,9,3,9,4.95,8.0,0.7,58.0,9.4,6.4,1.7,8.6,99650.0,0.0,
2016-03-09,Meat Samosa,5,9,3,9,3.95,8.0,0.7,58.0,9.4,6.4,1.7,8.6,99650.0,0.0,
2016-03-09,Onion Bhajee,7,9,3,9,3.95,8.0,0.7,58.0,9.4,6.4,1.7,8.6,99650.0,0.0,
2016-03-10,Aloo Chaat,1,10,3,10,4.95,7.0,0.1,45.0,11.4,7.4,5.3,0.2,101920.0,0.0,
2016-03-10,Bengal Salad,1,10,3,10,3.95,7.0,0.1,45.0,11.4,7.4,5.3,0.2,101920.0,0.0,
2016-03-10,COBRA (660ML),1,10,3,10,5.95,7.0,0.1,45.0,11.4,7.4,5.3,0.2,101920.0,0.0,
2016-03-10,Chapati,1,10,3,10,1.95,7.0,0.1,45.0,11.4,7.4,5.3,0.2,101920.0,0.0,
2016-03-10,French Fries,1,10,3,10,3.95,7.0,0.1,45.0,11.4,7.4,5.3,0.2,101920.0,0.0,
2016-03-10,Green Salad,1,10,3,10,2.95,7.0,0.1,45.0,11.4,7.4,5.3,0.2,101920.0,0.0,
2016-03-10,Meat Samosa,1,10,3,10,3.95,7.0,0.1,45.0,11.4,7.4,5.3,0.2,101920.0,0.0,
2016-03-10,Onion Bhajee,1,10,3,10,3.95,7.0,0.1,45.0,11.4,7.4,5.3,0.2,101920.0,0.0,
2016-03-10,Onion Chutney,1,10,3,10,0.5,7.0,0.1,45.0,11.4,7.4,5.3,0.2,101920.0,0.0,
2016-03-10,Onion Naan,1,10,3,10,2.95,7.0,0.1,45.0,11.4,7.4,5.3,0.2,101920.0,0.0,
2016-03-10,Puree,1,10,3,10,1.95,7.0,0.1,45.0,11.4,7.4,5.3,0.2,101920.0,0.0,
2016-03-10,Stuffed Paratha,1,10,3,10,3.95,7.0,0.1,45.0,11.4,7.4,5.3,0.2,101920.0,0.0,
2016-03-10,Vegetable Karahi,1,10,3,10,8.95,7.0,0.1,45.0,11.4,7.4,5.3,0.2,101920.0,0.0,
2016-03-11,Bengal Salad,1,11,3,11,3.95,1.0,6.9,137.0,11.1,5.6,-0.3,0.0,102830.0,0.0,
2016-03-11,French Fries,1,11,3,11,3.95,1.0,6.9,137.0,11.1,5.6,-0.3,0.0,102830.0,0.0,
2016-03-11,Meat Samosa,1,11,3,11,3.95,1.0,6.9,137.0,11.1,5.6,-0.3,0.0,102830.0,0.0,
2016-03-11,Onion Bhajee,2,11,3,11,3.95,1.0,6.9,137.0,11.1,5.6,-0.3,0.0,102830.0,0.0,
2016-03-15,Bengal Salad,1,15,3,15,3.95,5.0,1.1,70.0,10.2,5.5,2.0,0.0,103030.0,0.0,
2016-03-15,Chicken Haryali,1,15,3,15,9.95,5.0,1.1,70.0,10.2,5.5,2.0,0.0,103030.0,0.0,
2016-03-15,Chicken Tikka (Main),1,15,3,15,8.95,5.0,1.1,70.0,10.2,5.5,2.0,0.0,103030.0,0.0,
2016-03-15,Chicken Tikka Karahi,1,15,3,15,9.95,5.0,1.1,70.0,10.2,5.5,2.0,0.0,103030.0,0.0,
2016-03-15,Chicken Tikka Masala,2,15,3,15,8.95,5.0,1.1,70.0,10.2,5.5,2.0,0.0,103030.0,0.0,
2016-03-15,French Fries,1,15,3,15,3.95,5.0,1.1,70.0,10.2,5.5,2.0,0.0,103030.0,0.0,
2016-03-15,Green Salad,1,15,3,15,2.95,5.0,1.1,70.0,10.2,5.5,2.0,0.0,103030.0,0.0,
2016-03-15,Lemon Rice,1,15,3,15,3.95,5.0,1.1,70.0,10.2,5.5,2.0,0.0,103030.0,0.0,
2016-03-15,Madras,1,15,3,15,7.95,5.0,1.1,70.0,10.2,5.5,2.0,0.0,103030.0,0.0,
2016-03-15,Meat Samosa,3,15,3,15,3.95,5.0,1.1,70.0,10.2,5.5,2.0,0.0,103030.0,0.0,
2016-03-15,Onion Bhajee,1,15,3,15,3.95,5.0,1.1,70.0,10.2,5.5,2.0,0.0,103030.0,0.0,
2016-03-15,Pilau Rice,1,15,3,15,2.95,5.0,1.1,70.0,10.2,5.5,2.0,0.0,103030.0,0.0,
2016-03-15,Plain Rice,1,15,3,15,2.95,5.0,1.1,70.0,10.2,5.5,2.0,0.0,103030.0,0.0,
2016-03-15,Puree,1,15,3,15,1.95,5.0,1.1,70.0,10.2,5.5,2.0,0.0,103030.0,0.0,
2016-03-15,Vegetable Karahi,1,15,3,15,8.95,5.0,1.1,70.0,10.2,5.5,2.0,0.0,103030.0,0.0,
2016-03-16,Chapati,1,16,3,16,1.95,7.0,4.1,114.0,11.9,8.4,6.5,0.0,102960.0,0.0,
2016-03-16,Meat Samosa,1,16,3,16,3.95,7.0,4.1,114.0,11.9,8.4,6.5,0.0,102960.0,0.0,
2016-03-17,Bombay Aloo,1,17,3,17,5.95,0.0,10.2,180.0,7.6,6.8,1.8,0.0,103010.0,0.0,False
2016-03-17,Chicken Chaat,1,17,3,17,4.95,0.0,10.2,180.0,7.6,6.8,1.8,0.0,103010.0,0.0,False
2016-03-17,Chicken Tikka,1,17,3,17,4.95,0.0,10.2,180.0,7.6,6.8,1.8,0.0,103010.0,0.0,False
2016-03-17,Chicken Tikka Masala,1,17,3,17,8.95,0.0,10.2,180.0,7.6,6.8,1.8,0.0,103010.0,0.0,False
2016-03-17,Curry,1,17,3,17,7.95,0.0,10.2,180.0,7.6,6.8,1.8,0.0,103010.0,0.0,False
2016-03-17,Dupiaza,1,17,3,17,8.95,0.0,10.2,180.0,7.6,6.8,1.8,0.0,103010.0,0.0,False
2016-03-17,Egg Rice,1,17,3,17,3.95,0.0,10.2,180.0,7.6,6.8,1.8,0.0,103010.0,0.0,False
2016-03-17,French Fries,1,17,3,17,3.95,0.0,10.2,180.0,7.6,6.8,1.8,0.0,103010.0,0.0,False
2016-03-17,Garlic Naan,1,17,3,17,2.95,0.0,10.2,180.0,7.6,6.8,1.8,0.0,103010.0,0.0,False
2016-03-17,Garlic Rice,1,17,3,17,3.95,0.0,10.2,180.0,7.6,6.8,1.8,0.0,103010.0,0.0,False
2016-03-17,Hazary Lamb,1,17,3,17,12.95,0.0,10.2,180.0,7.6,6.8,1.8,0.0,103010.0,0.0,False
2016-03-17,Keema Naan,1,17,3,17,2.95,0.0,10.2,180.0,7.6,6.8,1.8,0.0,103010.0,0.0,False
2016-03-17,Lamb Shashlick,1,17,3,17,9.95,0.0,10.2,180.0,7.6,6.8,1.8,0.0,103010.0,0.0,False
2016-03-17,Madras,1,17,3,17,7.95,0.0,10.2,180.0,7.6,6.8,1.8,0.0,103010.0,0.0,False
2016-03-17,Mint Sauce,1,17,3,17,0.5,0.0,10.2,180.0,7.6,6.8,1.8,0.0,103010.0,0.0,False
2016-03-17,Onion Chutney,1,17,3,17,0.5,0.0,10.2,180.0,7.6,6.8,1.8,0.0,103010.0,0.0,False
2016-03-17,Pilau Rice,1,17,3,17,2.95,0.0,10.2,180.0,7.6,6.8,1.8,0.0,103010.0,0.0,False
2016-03-17,Plain Naan,2,17,3,17,2.6,0.0,10.2,180.0,7.6,6.8,1.8,0.0,103010.0,0.0,False
2016-03-17,Plain Papadum,6,17,3,17,0.8,0.0,10.2,180.0,7.6,6.8,1.8,0.0,103010.0,0.0,False
2016-03-17,Plain Rice,1,17,3,17,2.95,0.0,10.2,180.0,7.6,6.8,1.8,0.0,103010.0,0.0,False
2016-03-17,Saag Rice,1,17,3,17,3.95,0.0,10.2,180.0,7.6,6.8,1.8,0.0,103010.0,0.0,False
2016-03-17,Sheek Kehab,1,17,3,17,4.95,0.0,10.2,180.0,7.6,6.8,1.8,0.0,103010.0,0.0,False
2016-03-17,Tandoori Mixed Grill,1,17,3,17,11.95,0.0,10.2,180.0,7.6,6.8,1.8,0.0,103010.0,0.0,False
2016-03-18,Baingan Hari Mirch,1,18,3,18,5.95,7.0,0.0,46.0,9.0,4.6,1.5,0.0,102700.0,0.0,
2016-03-18,Bhuna,2,18,3,18,8.95,7.0,0.0,46.0,9.0,4.6,1.5,0.0,102700.0,0.0,
2016-03-18,Bombay Aloo,3,18,3,18,5.95,7.0,0.0,46.0,9.0,4.6,1.5,0.0,102700.0,0.0,
2016-03-18,Butter Chicken,4,18,3,18,9.95,7.0,0.0,46.0,9.0,4.6,1.5,0.0,102700.0,0.0,
2016-03-18,Cauliflower Bhajee,1,18,3,18,5.95,7.0,0.0,46.0,9.0,4.6,1.5,0.0,102700.0,0.0,
2016-03-18,Chapati,6,18,3,18,1.95,7.0,0.0,46.0,9.0,4.6,1.5,0.0,102700.0,0.0,
2016-03-18,Chicken Biryani,1,18,3,18,9.95,7.0,0.0,46.0,9.0,4.6,1.5,0.0,102700.0,0.0,
2016-03-18,Chicken Pakora,1,18,3,18,5.95,7.0,0.0,46.0,9.0,4.6,1.5,0.0,102700.0,0.0,
2016-03-18,Chicken Shashlick,1,18,3,18,9.95,7.0,0.0,46.0,9.0,4.6,1.5,0.0,102700.0,0.0,
2016-03-18,Chicken Tikka,1,18,3,18,4.95,7.0,0.0,46.0,9.0,4.6,1.5,0.0,102700.0,0.0,
2016-03-18,Chicken Tikka (Main),3,18,3,18,8.95,7.0,0.0,46.0,9.0,4.6,1.5,0.0,102700.0,0.0,
2016-03-18,Chicken Tikka Balti,1,18,3,18,10.95,7.0,0.0,46.0,9.0,4.6,1.5,0.0,102700.0,0.0,
2016-03-18,Chicken Tikka Biryani,2,18,3,18,10.95,7.0,0.0,46.0,9.0,4.6,1.5,0.0,102700.0,0.0,
2016-03-18,Chicken Tikka Chilli Masala,2,18,3,18,8.95,7.0,0.0,46.0,9.0,4.6,1.5,0.0,102700.0,0.0,
2016-03-18,Chicken Tikka Jalfrezi,1,18,3,18,8.95,7.0,0.0,46.0,9.0,4.6,1.5,0.0,102700.0,0.0,
2016-03-18,Chicken Tikka Masala,3,18,3,18,8.95,7.0,0.0,46.0,9.0,4.6,1.5,0.0,102700.0,0.0,
2016-03-18,Curry,1,18,3,18,7.95,7.0,0.0,46.0,9.0,4.6,1.5,0.0,102700.0,0.0,
2016-03-18,Dall Samba,1,18,3,18,5.95,7.0,0.0,46.0,9.0,4.6,1.5,0.0,102700.0,0.0,
2016-03-18,Dupiaza,2,18,3,18,8.95,7.0,0.0,46.0,9.0,4.6,1.5,0.0,102700.0,0.0,
2016-03-18,French Fries,1,18,3,18,3.95,7.0,0.0,46.0,9.0,4.6,1.5,0.0,102700.0,0.0,
2016-03-18,Garlic Naan,4,18,3,18,2.95,7.0,0.0,46.0,9.0,4.6,1.5,0.0,102700.0,0.0,
2016-03-18,Keema Naan,5,18,3,18,2.95,7.0,0.0,46.0,9.0,4.6,1.5,0.0,102700.0,0.0,
2016-03-18,Keema Rice,1,18,3,18,3.95,7.0,0.0,46.0,9.0,4.6,1.5,0.0,102700.0,0.0,
2016-03-18,King Prawn Butterfly,1,18,3,18,5.95,7.0,0.0,46.0,9.0,4.6,1.5,0.0,102700.0,0.0,
2016-03-18,King Prawn Shaslick,1,18,3,18,12.95,7.0,0.0,46.0,9.0,4.6,1.5,0.0,102700.0,0.0,
2016-03-18,Korma,4,18,3,18,8.95,7.0,0.0,46.0,9.0,4.6,1.5,0.0,102700.0,0.0,
2016-03-18,Kulcha Naan,2,18,3,18,2.95,7.0,0.0,46.0,9.0,4.6,1.5,0.0,102700.0,0.0,
2016-03-18,Lal Mirch Lamb,1,18,3,18,9.95,7.0,0.0,46.0,9.0,4.6,1.5,0.0,102700.0,0.0,
2016-03-18,Lamb Mysore,1,18,3,18,9.95,7.0,0.0,46.0,9.0,4.6,1.5,0.0,102700.0,0.0,
2016-03-18,Lamb Tikka (Main),1,18,3,18,8.95,7.0,0.0,46.0,9.0,4.6,1.5,0.0,102700.0,0.0,
2016-03-18,Lamb Tikka Chilli Masala,1,18,3,18,8.95,7.0,0.0,46.0,9.0,4.6,1.5,0.0,102700.0,0.0,
2016-03-18,Lamb Tikka Karahi,1,18,3,18,9.95,7.0,0.0,46.0,9.0,4.6,1.5,0.0,102700.0,0.0,
2016-03-18,Lemonade 1.5 ltr,1,18,3,18,2.95,7.0,0.0,46.0,9.0,4.6,1.5,0.0,102700.0,0.0,
2016-03-18,Madras,5,18,3,18,7.95,7.0,0.0,46.0,9.0,4.6,1.5,0.0,102700.0,0.0,
2016-03-18,Madras Sauce,1,18,3,18,3.95,7.0,0.0,46.0,9.0,4.6,1.5,0.0,102700.0,0.0,
2016-03-18,Meat Samosa,3,18,3,18,3.95,7.0,0.0,46.0,9.0,4.6,1.5,0.0,102700.0,0.0,
2016-03-18,Mint Sauce,2,18,3,18,0.5,7.0,0.0,46.0,9.0,4.6,1.5,0.0,102700.0,0.0,
2016-03-18,Mixed Starter,1,18,3,18,5.95,7.0,0.0,46.0,9.0,4.6,1.5,0.0,102700.0,0.0,
2016-03-18,Mushroom Bhajee,1,18,3,18,5.95,7.0,0.0,46.0,9.0,4.6,1.5,0.0,102700.0,0.0,
2016-03-18,Mushroom Rice,8,18,3,18,3.95,7.0,0.0,46.0,9.0,4.6,1.5,0.0,102700.0,0.0,
2016-03-18,Onion Bhajee,3,18,3,18,3.95,7.0,0.0,46.0,9.0,4.6,1.5,0.0,102700.0,0.0,
2016-03-18,Onion Chutney,2,18,3,18,0.5,7.0,0.0,46.0,9.0,4.6,1.5,0.0,102700.0,0.0,
2016-03-18,Onion Naan,1,18,3,18,2.95,7.0,0.0,46.0,9.0,4.6,1.5,0.0,102700.0,0.0,
2016-03-18,Persian Lamb Biryani,1,18,3,18,10.95,7.0,0.0,46.0,9.0,4.6,1.5,0.0,102700.0,0.0,
2016-03-18,Peshwari Naan,6,18,3,18,2.95,7.0,0.0,46.0,9.0,4.6,1.5,0.0,102700.0,0.0,
2016-03-18,Pilau Rice,9,18,3,18,2.95,7.0,0.0,46.0,9.0,4.6,1.5,0.0,102700.0,0.0,
2016-03-18,Plain Naan,5,18,3,18,2.6,7.0,0.0,46.0,9.0,4.6,1.5,0.0,102700.0,0.0,
2016-03-18,Plain Papadum,7,18,3,18,0.8,7.0,0.0,46.0,9.0,4.6,1.5,0.0,102700.0,0.0,
2016-03-18,Plain Rice,5,18,3,18,2.95,7.0,0.0,46.0,9.0,4.6,1.5,0.0,102700.0,0.0,
2016-03-18,Prawn Karahi,1,18,3,18,9.95,7.0,0.0,46.0,9.0,4.6,1.5,0.0,102700.0,0.0,
2016-03-18,Prawn Puree,1,18,3,18,4.95,7.0,0.0,46.0,9.0,4.6,1.5,0.0,102700.0,0.0,
2016-03-18,Red Sauce,1,18,3,18,0.5,7.0,0.0,46.0,9.0,4.6,1.5,0.0,102700.0,0.0,
2016-03-18,Royal Paneer,1,18,3,18,5.95,7.0,0.0,46.0,9.0,4.6,1.5,0.0,102700.0,0.0,
2016-03-18,Saag Aloo,3,18,3,18,5.95,7.0,0.0,46.0,9.0,4.6,1.5,0.0,102700.0,0.0,
2016-03-18,Saag Paneer,2,18,3,18,5.95,7.0,0.0,46.0,9.0,4.6,1.5,0.0,102700.0,0.0,
2016-03-18,Saag Rice,1,18,3,18,3.95,7.0,0.0,46.0,9.0,4.6,1.5,0.0,102700.0,0.0,
2016-03-18,Sheek Kehab,2,18,3,18,4.95,7.0,0.0,46.0,9.0,4.6,1.5,0.0,102700.0,0.0,
2016-03-18,Special Fried Rice,1,18,3,18,3.95,7.0,0.0,46.0,9.0,4.6,1.5,0.0,102700.0,0.0,
2016-03-18,Stuffed Paratha,1,18,3,18,3.95,7.0,0.0,46.0,9.0,4.6,1.5,0.0,102700.0,0.0,
2016-03-18,Tandoori Chicken (1/4),1,18,3,18,4.95,7.0,0.0,46.0,9.0,4.6,1.5,0.0,102700.0,0.0,
2016-03-18,Tandoori Chicken (Main),1,18,3,18,8.95,7.0,0.0,46.0,9.0,4.6,1.5,0.0,102700.0,0.0,
2016-03-18,Vegetable Biryani,1,18,3,18,9.95,7.0,0.0,46.0,9.0,4.6,1.5,0.0,102700.0,0.0,
2016-03-18,Vindaloo,1,18,3,18,7.95,7.0,0.0,46.0,9.0,4.6,1.5,0.0,102700.0,0.0,
2016-03-19,Aloo Gobi,1,19,3,19,5.95,8.0,0.0,46.0,10.9,6.7,4.4,0.0,102640.0,0.0,
2016-03-19,Bombay Aloo,4,19,3,19,5.95,8.0,0.0,46.0,10.9,6.7,4.4,0.0,102640.0,0.0,
2016-03-19,Butter Chicken,2,19,3,19,9.95,8.0,0.0,46.0,10.9,6.7,4.4,0.0,102640.0,0.0,
2016-03-19,COBRA (660ML),2,19,3,19,5.95,8.0,0.0,46.0,10.9,6.7,4.4,0.0,102640.0,0.0,
2016-03-19,Cauliflower Bhajee,1,19,3,19,5.95,8.0,0.0,46.0,10.9,6.7,4.4,0.0,102640.0,0.0,
2016-03-19,Chana Masala,1,19,3,19,5.95,8.0,0.0,46.0,10.9,6.7,4.4,0.0,102640.0,0.0,
2016-03-19,Chapati,1,19,3,19,1.95,8.0,0.0,46.0,10.9,6.7,4.4,0.0,102640.0,0.0,
2016-03-19,Chicken Biryani,2,19,3,19,9.95,8.0,0.0,46.0,10.9,6.7,4.4,0.0,102640.0,0.0,
2016-03-19,Chicken Shashlick Curry,2,19,3,19,12.95,8.0,0.0,46.0,10.9,6.7,4.4,0.0,102640.0,0.0,
2016-03-19,Chicken Tikka (Main),1,19,3,19,8.95,8.0,0.0,46.0,10.9,6.7,4.4,0.0,102640.0,0.0,
2016-03-19,Chicken Tikka Biryani,1,19,3,19,10.95,8.0,0.0,46.0,10.9,6.7,4.4,0.0,102640.0,0.0,
2016-03-19,Chicken Tikka Chilli Masala,2,19,3,19,8.95,8.0,0.0,46.0,10.9,6.7,4.4,0.0,102640.0,0.0,
2016-03-19,Chicken Tikka Jalfrezi,1,19,3,19,8.95,8.0,0.0,46.0,10.9,6.7,4.4,0.0,102640.0,0.0,
2016-03-19,Chicken Tikka Masala,2,19,3,19,8.95,8.0,0.0,46.0,10.9,6.7,4.4,0.0,102640.0,0.0,
2016-03-19,Chicken Tikka Pasanda,1,19,3,19,8.95,8.0,0.0,46.0,10.9,6.7,4.4,0.0,102640.0,0.0,
2016-03-19,Curry,1,19,3,19,8.95,8.0,0.0,46.0,10.9,6.7,4.4,0.0,102640.0,0.0,
2016-03-19,Curry Sauce,1,19,3,19,3.95,8.0,0.0,46.0,10.9,6.7,4.4,0.0,102640.0,0.0,
2016-03-19,Dupiaza,1,19,3,19,8.95,8.0,0.0,46.0,10.9,6.7,4.4,0.0,102640.0,0.0,
2016-03-19,Garlic Naan,5,19,3,19,2.95,8.0,0.0,46.0,10.9,6.7,4.4,0.0,102640.0,0.0,
2016-03-19,Keema Naan,6,19,3,19,2.95,8.0,0.0,46.0,10.9,6.7,4.4,0.0,102640.0,0.0,
2016-03-19,Keema Rice,1,19,3,19,3.95,8.0,0.0,46.0,10.9,6.7,4.4,0.0,102640.0,0.0,
2016-03-19,Korma,4,19,3,19,8.95,8.0,0.0,46.0,10.9,6.7,4.4,0.0,102640.0,0.0,
2016-03-19,Korma Sauce,1,19,3,19,3.95,8.0,0.0,46.0,10.9,6.7,4.4,0.0,102640.0,0.0,
2016-03-19,Lamb Biryani,1,19,3,19,9.95,8.0,0.0,46.0,10.9,6.7,4.4,0.0,102640.0,0.0,
2016-03-19,Lamb Tikka Chilli Masala,2,19,3,19,8.95,8.0,0.0,46.0,10.9,6.7,4.4,0.0,102640.0,0.0,
2016-03-19,Lemonade 1.5 ltr,1,19,3,19,2.95,8.0,0.0,46.0,10.9,6.7,4.4,0.0,102640.0,0.0,
2016-03-19,Lime Pickle,1,19,3,19,0.5,8.0,0.0,46.0,10.9,6.7,4.4,0.0,102640.0,0.0,
2016-03-19,Masala Sauce,1,19,3,19,3.95,8.0,0.0,46.0,10.9,6.7,4.4,0.0,102640.0,0.0,
